year,gender,age_grp,pension_class,pension_type,retired,disabled,widowed,deceased,avg_pension,pension_index
2032,Male,90,1,1,56472.1,0,0,1129.44,6091.67,
2032,Male,90,1,2,0,5068.01,0,101.36,5076.39,
2032,Male,90,1,3,0,0,10860.02,217.2,4351.2,
2032,Male,95,1,1,25854.81,0,0,517.1,6091.67,
2032,Male,95,1,2,0,2320.3,0,46.41,5076.39,
2032,Male,95,1,3,0,0,4972.08,99.44,4351.2,
2032,Female,50,1,1,61178.11,0,0,1223.56,6091.67,
2032,Female,50,1,2,0,5490.34,0,109.81,5076.39,
2032,Female,50,1,3,0,0,11765.02,235.3,4351.2,
2032,Female,55,1,1,112328.59,0,0,2246.57,6091.67,
2032,Female,55,1,2,0,10080.77,0,201.62,5076.39,
2032,Female,55,1,3,0,0,21601.65,432.03,4351.2,
2032,Female,60,1,1,173374.88,0,0,3467.5,6091.67,
2032,Female,60,1,2,0,15559.28,0,311.19,5076.39,
2032,Female,60,1,3,0,0,33341.32,666.83,4351.2,
2032,Female,65,1,1,224948.8,0,0,4498.98,6091.67,
2032,Female,65,1,2,0,20187.71,0,403.75,5076.39,
2032,Female,65,1,3,0,0,43259.39,865.19,4351.2,
2032,Female,70,1,1,245348.19,0,0,4906.96,6091.67,
2032,Female,70,1,2,0,22018.43,0,440.37,5076.39,
2032,Female,70,1,3,0,0,47182.34,943.65,4351.2,
2032,Female,75,1,1,224948.8,0,0,4498.98,6091.67,
2032,Female,75,1,2,0,20187.71,0,403.75,5076.39,
2032,Female,75,1,3,0,0,43259.39,865.19,4351.2,
2032,Female,80,1,1,173374.88,0,0,3467.5,6091.67,
2032,Female,80,1,2,0,15559.28,0,311.19,5076.39,
2032,Female,80,1,3,0,0,33341.32,666.83,4351.2,
2032,Female,85,1,1,112328.59,0,0,2246.57,6091.67,
2032,Female,85,1,2,0,10080.77,0,201.62,5076.39,
2032,Female,85,1,3,0,0,21601.65,432.03,4351.2,
2032,Female,90,1,1,61178.11,0,0,1223.56,6091.67,
2032,Female,90,1,2,0,5490.34,0,109.81,5076.39,
2032,Female,90,1,3,0,0,11765.02,235.3,4351.2,
2032,Female,95,1,1,28009.38,0,0,560.19,6091.67,
2032,Female,95,1,2,0,2513.66,0,50.27,5076.39,
2032,Female,95,1,3,0,0,5386.42,107.73,4351.2,
2033,Male,50,1,1,57714.49,0,0,1154.29,6304.88,
2033,Male,50,1,2,0,5179.51,0,103.59,5254.07,
2033,Male,50,1,3,0,0,11098.94,221.98,4503.49,
2033,Male,55,1,1,105969.06,0,0,2119.38,6304.88,
2033,Male,55,1,2,0,9510.04,0,190.2,5254.07,
2033,Male,55,1,3,0,0,20378.67,407.57,4503.49,
2033,Male,60,1,1,163559.19,0,0,3271.18,6304.88,
2033,Male,60,1,2,0,14678.39,0,293.57,5254.07,
2033,Male,60,1,3,0,0,31453.69,629.07,4503.49,
2033,Male,65,1,1,212213.24,0,0,4244.26,6304.88,
2033,Male,65,1,2,0,19044.78,0,380.9,5254.07,
2033,Male,65,1,3,0,0,40810.24,816.2,4503.49,
2033,Male,70,1,1,231457.71,0,0,4629.15,6304.88,
2033,Male,70,1,2,0,20771.85,0,415.44,5254.07,
2033,Male,70,1,3,0,0,44511.1,890.22,4503.49,
2033,Male,75,1,1,212213.24,0,0,4244.26,6304.88,
2033,Male,75,1,2,0,19044.78,0,380.9,5254.07,
2033,Male,75,1,3,0,0,40810.24,816.2,4503.49,
2033,Male,80,1,1,163559.19,0,0,3271.18,6304.88,
2033,Male,80,1,2,0,14678.39,0,293.57,5254.07,
2033,Male,80,1,3,0,0,31453.69,629.07,4503.49,
2033,Male,85,1,1,105969.06,0,0,2119.38,6304.88,
2033,Male,85,1,2,0,9510.04,0,190.2,5254.07,
2033,Male,85,1,3,0,0,20378.67,407.57,4503.49,
2033,Male,90,1,1,57714.49,0,0,1154.29,6304.88,
2033,Male,90,1,2,0,5179.51,0,103.59,5254.07,
2033,Male,90,1,3,0,0,11098.94,221.98,4503.49,
2033,Male,95,1,1,26423.62,0,0,528.47,6304.88,
2033,Male,95,1,2,0,2371.35,0,47.43,5254.07,
2033,Male,95,1,3,0,0,5081.47,101.63,4503.49,
2033,Female,50,1,1,62524.03,0,0,1250.48,6304.88,
2033,Female,50,1,2,0,5611.13,0,112.22,5254.07,
2033,Female,50,1,3,0,0,12023.85,240.48,4503.49,
2033,Female,55,1,1,114799.82,0,0,2296.0,6304.88,
2033,Female,55,1,2,0,10302.55,0,206.05,5254.07,
2033,Female,55,1,3,0,0,22076.89,441.54,4503.49,
2033,Female,60,1,1,177189.13,0,0,3543.78,6304.88,
2033,Female,60,1,2,0,15901.59,0,318.03,5254.07,
2033,Female,60,1,3,0,0,34074.83,681.5,4503.49,
2033,Female,65,1,1,229897.68,0,0,4597.95,6304.88,
2033,Female,65,1,2,0,20631.84,0,412.64,5254.07,
2033,Female,65,1,3,0,0,44211.09,884.22,4503.49,
2033,Female,70,1,1,250745.85,0,0,5014.92,6304.88,
2033,Female,70,1,2,0,22502.83,0,450.06,5254.07,
2033,Female,70,1,3,0,0,48220.36,964.41,4503.49,
2033,Female,75,1,1,229897.68,0,0,4597.95,6304.88,
2033,Female,75,1,2,0,20631.84,0,412.64,5254.07,
2033,Female,75,1,3,0,0,44211.09,884.22,4503.49,
2033,Female,80,1,1,177189.13,0,0,3543.78,6304.88,
2033,Female,80,1,2,0,15901.59,0,318.03,5254.07,
2033,Female,80,1,3,0,0,34074.83,681.5,4503.49,
2033,Female,85,1,1,114799.82,0,0,2296.0,6304.88,
2033,Female,85,1,2,0,10302.55,0,206.05,5254.07,
2033,Female,85,1,3,0,0,22076.89,441.54,4503.49,
2033,Female,90,1,1,62524.03,0,0,1250.48,6304.88,
2033,Female,90,1,2,0,5611.13,0,112.22,5254.07,
2033,Female,90,1,3,0,0,12023.85,240.48,4503.49,
2033,Female,95,1,1,28625.59,0,0,572.51,6304.88,
2033,Female,95,1,2,0,2568.96,0,51.38,5254.07,
2033,Female,95,1,3,0,0,5504.92,110.1,4503.49,
2034,Male,50,1,1,58984.21,0,0,1179.68,6525.55,
2034,Male,50,1,2,0,5293.45,0,105.87,5437.96,
2034,Male,50,1,3,0,0,11343.12,226.86,4661.11,
2034,Male,55,1,1,108300.38,0,0,2166.01,6525.55,
2034,Male,55,1,2,0,9719.26,0,194.39,5437.96,
2034,Male,55,1,3,0,0,20827.0,416.54,4661.11,
2034,Male,60,1,1,167157.49,0,0,3343.15,6525.55,
2034,Male,60,1,2,0,15001.31,0,300.03,5437.96,
2034,Male,60,1,3,0,0,32145.67,642.91,4661.11,
2034,Male,65,1,1,216881.93,0,0,4337.64,6525.55,
2034,Male,65,1,2,0,19463.76,0,389.28,5437.96,
2034,Male,65,1,3,0,0,41708.06,834.16,4661.11,
2034,Male,70,1,1,236549.78,0,0,4731.0,6525.55,
2034,Male,70,1,2,0,21228.83,0,424.58,5437.96,
2034,Male,70,1,3,0,0,45490.34,909.81,4661.11,
2034,Male,75,1,1,216881.93,0,0,4337.64,6525.55,
2034,Male,75,1,2,0,19463.76,0,389.28,5437.96,
2034,Male,75,1,3,0,0,41708.06,834.16,4661.11,
2034,Male,80,1,1,167157.49,0,0,3343.15,6525.55,
2034,Male,80,1,2,0,15001.31,0,300.03,5437.96,
2034,Male,80,1,3,0,0,32145.67,642.91,4661.11,
2034,Male,85,1,1,108300.38,0,0,2166.01,6525.55,
2034,Male,85,1,2,0,9719.26,0,194.39,5437.96,
2034,Male,85,1,3,0,0,20827.0,416.54,4661.11,
2034,Male,90,1,1,58984.21,0,0,1179.68,6525.55,
2034,Male,90,1,2,0,5293.45,0,105.87,5437.96,
2034,Male,90,1,3,0,0,11343.12,226.86,4661.11,
2034,Male,95,1,1,27004.94,0,0,540.1,6525.55,
2034,Male,95,1,2,0,2423.52,0,48.47,5437.96,
2034,Male,95,1,3,0,0,5193.26,103.87,4661.11,
2034,Female,50,1,1,63899.56,0,0,1277.99,6525.55,
2034,Female,50,1,2,0,5734.58,0,114.69,5437.96,
2034,Female,50,1,3,0,0,12288.38,245.77,4661.11,
2034,Female,55,1,1,117325.41,0,0,2346.51,6525.55,
2034,Female,55,1,2,0,10529.2,0,210.58,5437.96,
2034,Female,55,1,3,0,0,22562.58,451.25,4661.11,
2034,Female,60,1,1,181087.29,0,0,3621.75,6525.55,
2034,Female,60,1,2,0,16251.42,0,325.03,5437.96,
2034,Female,60,1,3,0,0,34824.48,696.49,4661.11,
2034,Female,65,1,1,234955.43,0,0,4699.11,6525.55,
2034,Female,65,1,2,0,21085.74,0,421.71,5437.96,
2034,Female,65,1,3,0,0,45183.74,903.67,4661.11,
2034,Female,70,1,1,256262.26,0,0,5125.25,6525.55,
2034,Female,70,1,2,0,22997.9,0,459.96,5437.96,
2034,Female,70,1,3,0,0,49281.2,985.62,4661.11,
2034,Female,75,1,1,234955.43,0,0,4699.11,6525.55,
2034,Female,75,1,2,0,21085.74,0,421.71,5437.96,
2034,Female,75,1,3,0,0,45183.74,903.67,4661.11,
2034,Female,80,1,1,181087.29,0,0,3621.75,6525.55,
2034,Female,80,1,2,0,16251.42,0,325.03,5437.96,
2034,Female,80,1,3,0,0,34824.48,696.49,4661.11,
2034,Female,85,1,1,117325.41,0,0,2346.51,6525.55,
2034,Female,85,1,2,0,10529.2,0,210.58,5437.96,
2034,Female,85,1,3,0,0,22562.58,451.25,4661.11,
2034,Female,90,1,1,63899.56,0,0,1277.99,6525.55,
2034,Female,90,1,2,0,5734.58,0,114.69,5437.96,
2034,Female,90,1,3,0,0,12288.38,245.77,4661.11,
2034,Female,95,1,1,29255.35,0,0,585.11,6525.55,
2034,Female,95,1,2,0,2625.48,0,52.51,5437.96,
2034,Female,95,1,3,0,0,5626.03,112.52,4661.11,
2035,Male,50,1,1,60281.86,0,0,1205.64,6753.95,
2035,Male,50,1,2,0,5409.91,0,108.2,5628.29,
2035,Male,50,1,3,0,0,11592.67,231.85,4824.25,
2035,Male,55,1,1,110682.99,0,0,2213.66,6753.95,
2035,Male,55,1,2,0,9933.09,0,198.66,5628.29,
2035,Male,55,1,3,0,0,21285.19,425.7,4824.25,
2035,Male,60,1,1,170834.96,0,0,3416.7,6753.95,
2035,Male,60,1,2,0,15331.34,0,306.63,5628.29,
2035,Male,60,1,3,0,0,32852.88,657.06,4824.25,
2035,Male,65,1,1,221653.34,0,0,4433.07,6753.95,
2035,Male,65,1,2,0,19891.97,0,397.84,5628.29,
2035,Male,65,1,3,0,0,42625.64,852.51,4824.25,
2035,Male,70,1,1,241753.88,0,0,4835.08,6753.95,
2035,Male,70,1,2,0,21695.86,0,433.92,5628.29,
2035,Male,70,1,3,0,0,46491.13,929.82,4824.25,
2035,Male,75,1,1,221653.34,0,0,4433.07,6753.95,
2035,Male,75,1,2,0,19891.97,0,397.84,5628.29,
2035,Male,75,1,3,0,0,42625.64,852.51,4824.25,
2035,Male,80,1,1,170834.96,0,0,3416.7,6753.95,
2035,Male,80,1,2,0,15331.34,0,306.63,5628.29,
2035,Male,80,1,3,0,0,32852.88,657.06,4824.25,
2035,Male,85,1,1,110682.99,0,0,2213.66,6753.95,
2035,Male,85,1,2,0,9933.09,0,198.66,5628.29,
2035,Male,85,1,3,0,0,21285.19,425.7,4824.25,
2035,Male,90,1,1,60281.86,0,0,1205.64,6753.95,
2035,Male,90,1,2,0,5409.91,0,108.2,5628.29,
2035,Male,90,1,3,0,0,11592.67,231.85,4824.25,
2035,Male,95,1,1,27599.05,0,0,551.98,6753.95,
2035,Male,95,1,2,0,2476.84,0,49.54,5628.29,
2035,Male,95,1,3,0,0,5307.51,106.15,4824.25,
2035,Female,50,1,1,65305.35,0,0,1306.11,6753.95,
2035,Female,50,1,2,0,5860.74,0,117.21,5628.29,
2035,Female,50,1,3,0,0,12558.72,251.17,4824.25,
2035,Female,55,1,1,119906.57,0,0,2398.13,6753.95,
2035,Female,55,1,2,0,10760.85,0,215.22,5628.29,
2035,Female,55,1,3,0,0,23058.96,461.18,4824.25,
2035,Female,60,1,1,185071.21,0,0,3701.42,6753.95,
2035,Female,60,1,2,0,16608.95,0,332.18,5628.29,
2035,Female,60,1,3,0,0,35590.62,711.81,4824.25,
2035,Female,65,1,1,240124.45,0,0,4802.49,6753.95,
2035,Female,65,1,2,0,21549.63,0,430.99,5628.29,
2035,Female,65,1,3,0,0,46177.78,923.56,4824.25,
2035,Female,70,1,1,261900.03,0,0,5238.0,6753.95,
2035,Female,70,1,2,0,23503.85,0,470.08,5628.29,
2035,Female,70,1,3,0,0,50365.39,1007.31,4824.25,
2035,Female,75,1,1,240124.45,0,0,4802.49,6753.95,
2035,Female,75,1,2,0,21549.63,0,430.99,5628.29,
2035,Female,75,1,3,0,0,46177.78,923.56,4824.25,
2035,Female,80,1,1,185071.21,0,0,3701.42,6753.95,
2035,Female,80,1,2,0,16608.95,0,332.18,5628.29,
2035,Female,80,1,3,0,0,35590.62,711.81,4824.25,
2035,Female,85,1,1,119906.57,0,0,2398.13,6753.95,
2035,Female,85,1,2,0,10760.85,0,215.22,5628.29,
2035,Female,85,1,3,0,0,23058.96,461.18,4824.25,
2035,Female,90,1,1,65305.35,0,0,1306.11,6753.95,
2035,Female,90,1,2,0,5860.74,0,117.21,5628.29,
2035,Female,90,1,3,0,0,12558.72,251.17,4824.25,
2035,Female,95,1,1,29898.97,0,0,597.98,6753.95,
2035,Female,95,1,2,0,2683.24,0,53.66,5628.29,
2035,Female,95,1,3,0,0,5749.8,115.0,4824.25,
2036,Male,50,1,1,61608.06,0,0,1232.16,6990.34,
2036,Male,50,1,2,0,5528.93,0,110.58,5825.28,
2036,Male,50,1,3,0,0,11847.7,236.95,4993.1,
2036,Male,55,1,1,113118.02,0,0,2262.36,6990.34,
2036,Male,55,1,2,0,10151.62,0,203.03,5825.28,
2036,Male,55,1,3,0,0,21753.46,435.07,4993.1,
2036,Male,60,1,1,174593.33,0,0,3491.87,6990.34,
2036,Male,60,1,2,0,15668.63,0,313.37,5825.28,
2036,Male,60,1,3,0,0,33575.64,671.51,4993.1,
2036,Male,65,1,1,226529.71,0,0,4530.59,6990.34,
2036,Male,65,1,2,0,20329.59,0,406.59,5825.28,
2036,Male,65,1,3,0,0,43563.41,871.27,4993.1,
2036,Male,70,1,1,247072.46,0,0,4941.45,6990.34,
2036,Male,70,1,2,0,22173.17,0,443.46,5825.28,
2036,Male,70,1,3,0,0,47513.93,950.28,4993.1,
2036,Male,75,1,1,226529.71,0,0,4530.59,6990.34,
2036,Male,75,1,2,0,20329.59,0,406.59,5825.28,
2036,Male,75,1,3,0,0,43563.41,871.27,4993.1,
2036,Male,80,1,1,174593.33,0,0,3491.87,6990.34,
2036,Male,80,1,2,0,15668.63,0,313.37,5825.28,
2036,Male,80,1,3,0,0,33575.64,671.51,4993.1,
2036,Male,85,1,1,113118.02,0,0,2262.36,6990.34,
2036,Male,85,1,2,0,10151.62,0,203.03,5825.28,
2036,Male,85,1,3,0,0,21753.46,435.07,4993.1,
2036,Male,90,1,1,61608.06,0,0,1232.16,6990.34,
2036,Male,90,1,2,0,5528.93,0,110.58,5825.28,
2036,Male,90,1,3,0,0,11847.7,236.95,4993.1,
2036,Male,95,1,1,28206.23,0,0,564.12,6990.34,
2036,Male,95,1,2,0,2531.33,0,50.63,5825.28,
2036,Male,95,1,3,0,0,5424.27,108.49,4993.1,
2036,Female,50,1,1,66742.07,0,0,1334.84,6990.34,
2036,Female,50,1,2,0,5989.67,0,119.79,5825.28,
2036,Female,50,1,3,0,0,12835.01,256.7,4993.1,
2036,Female,55,1,1,122544.52,0,0,2450.89,6990.34,
2036,Female,55,1,2,0,10997.58,0,219.95,5825.28,
2036,Female,55,1,3,0,0,23566.25,471.33,4993.1,
2036,Female,60,1,1,189142.77,0,0,3782.86,6990.34,
2036,Female,60,1,2,0,16974.35,0,339.49,5825.28,
2036,Female,60,1,3,0,0,36373.61,727.47,4993.1,
2036,Female,65,1,1,245407.18,0,0,4908.14,6990.34,
2036,Female,65,1,2,0,22023.72,0,440.47,5825.28,
2036,Female,65,1,3,0,0,47193.69,943.87,4993.1,
2036,Female,70,1,1,267661.83,0,0,5353.24,6990.34,
2036,Female,70,1,2,0,24020.93,0,480.42,5825.28,
2036,Female,70,1,3,0,0,51473.43,1029.47,4993.1,
2036,Female,75,1,1,245407.18,0,0,4908.14,6990.34,
2036,Female,75,1,2,0,22023.72,0,440.47,5825.28,
2036,Female,75,1,3,0,0,47193.69,943.87,4993.1,
2036,Female,80,1,1,189142.77,0,0,3782.86,6990.34,
2036,Female,80,1,2,0,16974.35,0,339.49,5825.28,
2036,Female,80,1,3,0,0,36373.61,727.47,4993.1,
2036,Female,85,1,1,122544.52,0,0,2450.89,6990.34,
2036,Female,85,1,2,0,10997.58,0,219.95,5825.28,
2036,Female,85,1,3,0,0,23566.25,471.33,4993.1,
2036,Female,90,1,1,66742.07,0,0,1334.84,6990.34,
2036,Female,90,1,2,0,5989.67,0,119.79,5825.28,
2036,Female,90,1,3,0,0,12835.01,256.7,4993.1,
2036,Female,95,1,1,30556.75,0,0,611.13,6990.34,
2036,Female,95,1,2,0,2742.27,0,54.85,5825.28,
2036,Female,95,1,3,0,0,5876.3,117.53,4993.1,
2037,Male,50,1,1,62963.44,0,0,1259.27,7235.0,
2037,Male,50,1,2,0,5650.57,0,113.01,6029.16,
2037,Male,50,1,3,0,0,12108.35,242.17,5167.85,
2037,Male,55,1,1,115606.61,0,0,2312.13,7235.0,
2037,Male,55,1,2,0,10374.95,0,207.5,6029.16,
2037,Male,55,1,3,0,0,22232.04,444.64,5167.85,
2037,Male,60,1,1,178434.38,0,0,3568.69,7235.0,
2037,Male,60,1,2,0,16013.34,0,320.27,6029.16,
2037,Male,60,1,3,0,0,34314.3,686.29,5167.85,
2037,Male,65,1,1,231513.36,0,0,4630.27,7235.0,
2037,Male,65,1,2,0,20776.84,0,415.54,6029.16,
2037,Male,65,1,3,0,0,44521.8,890.44,5167.85,
2037,Male,70,1,1,252508.05,0,0,5050.16,7235.0,
2037,Male,70,1,2,0,22660.98,0,453.22,6029.16,
2037,Male,70,1,3,0,0,48559.24,971.18,5167.85,
2037,Male,75,1,1,231513.36,0,0,4630.27,7235.0,
2037,Male,75,1,2,0,20776.84,0,415.54,6029.16,
2037,Male,75,1,3,0,0,44521.8,890.44,5167.85,
2037,Male,80,1,1,178434.38,0,0,3568.69,7235.0,
2037,Male,80,1,2,0,16013.34,0,320.27,6029.16,
2037,Male,80,1,3,0,0,34314.3,686.29,5167.85,
2037,Male,85,1,1,115606.61,0,0,2312.13,7235.0,
2037,Male,85,1,2,0,10374.95,0,207.5,6029.16,
2037,Male,85,1,3,0,0,22232.04,444.64,5167.85,
2037,Male,90,1,1,62963.44,0,0,1259.27,7235.0,
2037,Male,90,1,2,0,5650.57,0,113.01,6029.16,
2037,Male,90,1,3,0,0,12108.35,242.17,5167.85,
2037,Male,95,1,1,28826.76,0,0,576.54,7235.0,
2037,Male,95,1,2,0,2587.02,0,51.74,6029.16,
2037,Male,95,1,3,0,0,5543.61,110.87,5167.85,
2037,Female,50,1,1,68210.39,0,0,1364.21,7235.0,
2037,Female,50,1,2,0,6121.45,0,122.43,6029.16,
2037,Female,50,1,3,0,0,13117.38,262.35,5167.85,
2037,Female,55,1,1,125240.5,0,0,2504.81,7235.0,
2037,Female,55,1,2,0,11239.53,0,224.79,6029.16,
2037,Female,55,1,3,0,0,24084.71,481.69,5167.85,
2037,Female,60,1,1,193303.91,0,0,3866.08,7235.0,
2037,Female,60,1,2,0,17347.79,0,346.96,6029.16,
2037,Female,60,1,3,0,0,37173.83,743.48,5167.85,
2037,Female,65,1,1,250806.14,0,0,5016.12,7235.0,
2037,Female,65,1,2,0,22508.24,0,450.16,6029.16,
2037,Female,65,1,3,0,0,48231.95,964.64,5167.85,
2037,Female,70,1,1,273550.39,0,0,5471.01,7235.0,
2037,Female,70,1,2,0,24549.39,0,490.99,6029.16,
2037,Female,70,1,3,0,0,52605.84,1052.12,5167.85,
2037,Female,75,1,1,250806.14,0,0,5016.12,7235.0,
2037,Female,75,1,2,0,22508.24,0,450.16,6029.16,
2037,Female,75,1,3,0,0,48231.95,964.64,5167.85,
2037,Female,80,1,1,193303.91,0,0,3866.08,7235.0,
2037,Female,80,1,2,0,17347.79,0,346.96,6029.16,
2037,Female,80,1,3,0,0,37173.83,743.48,5167.85,
2037,Female,85,1,1,125240.5,0,0,2504.81,7235.0,
2037,Female,85,1,2,0,11239.53,0,224.79,6029.16,
2037,Female,85,1,3,0,0,24084.71,481.69,5167.85,
2037,Female,90,1,1,68210.39,0,0,1364.21,7235.0,
2037,Female,90,1,2,0,6121.45,0,122.43,6029.16,
2037,Female,90,1,3,0,0,13117.38,262.35,5167.85,
2037,Female,95,1,1,31228.99,0,0,624.58,7235.0,
2037,Female,95,1,2,0,2802.6,0,56.05,6029.16,
2037,Female,95,1,3,0,0,6005.58,120.11,5167.85,
2038,Male,50,1,1,64348.64,0,0,1286.97,7488.22,
2038,Male,50,1,2,0,5774.88,0,115.5,6240.18,
2038,Male,50,1,3,0,0,12374.74,247.49,5348.73,
2038,Male,55,1,1,118149.96,0,0,2363.0,7488.22,
2038,Male,55,1,2,0,10603.2,0,212.06,6240.18,
2038,Male,55,1,3,0,0,22721.15,454.42,5348.73,
2038,Male,60,1,1,182359.94,0,0,3647.2,7488.22,
2038,Male,60,1,2,0,16365.64,0,327.31,6240.18,
2038,Male,60,1,3,0,0,35069.22,701.38,5348.73,
2038,Male,65,1,1,236606.66,0,0,4732.13,7488.22,
2038,Male,65,1,2,0,21233.93,0,424.68,6240.18,
2038,Male,65,1,3,0,0,45501.28,910.03,5348.73,
2038,Male,70,1,1,258063.23,0,0,5161.26,7488.22,
2038,Male,70,1,2,0,23159.52,0,463.19,6240.18,
2038,Male,70,1,3,0,0,49627.54,992.55,5348.73,
2038,Male,75,1,1,236606.66,0,0,4732.13,7488.22,
2038,Male,75,1,2,0,21233.93,0,424.68,6240.18,
2038,Male,75,1,3,0,0,45501.28,910.03,5348.73,
2038,Male,80,1,1,182359.94,0,0,3647.2,7488.22,
2038,Male,80,1,2,0,16365.64,0,327.31,6240.18,
2038,Male,80,1,3,0,0,35069.22,701.38,5348.73,
2038,Male,85,1,1,118149.96,0,0,2363.0,7488.22,
2038,Male,85,1,2,0,10603.2,0,212.06,6240.18,
2038,Male,85,1,3,0,0,22721.15,454.42,5348.73,
2038,Male,90,1,1,64348.64,0,0,1286.97,7488.22,
2038,Male,90,1,2,0,5774.88,0,115.5,6240.18,
2038,Male,90,1,3,0,0,12374.74,247.49,5348.73,
2038,Male,95,1,1,29460.95,0,0,589.22,7488.22,
2038,Male,95,1,2,0,2643.93,0,52.88,6240.18,
2038,Male,95,1,3,0,0,5665.57,113.31,5348.73,
2038,Female,50,1,1,69711.02,0,0,1394.22,7488.22,
2038,Female,50,1,2,0,6256.12,0,125.12,6240.18,
2038,Female,50,1,3,0,0,13405.97,268.12,5348.73,
2038,Female,55,1,1,127995.79,0,0,2559.92,7488.22,
2038,Female,55,1,2,0,11486.8,0,229.74,6240.18,
2038,Female,55,1,3,0,0,24614.57,492.29,5348.73,
2038,Female,60,1,1,197556.6,0,0,3951.13,7488.22,
2038,Female,60,1,2,0,17729.44,0,354.59,6240.18,
2038,Female,60,1,3,0,0,37991.65,759.83,5348.73,
2038,Female,65,1,1,256323.88,0,0,5126.48,7488.22,
2038,Female,65,1,2,0,23003.42,0,460.07,6240.18,
2038,Female,65,1,3,0,0,49293.05,985.86,5348.73,
2038,Female,70,1,1,279568.5,0,0,5591.37,7488.22,
2038,Female,70,1,2,0,25089.48,0,501.79,6240.18,
2038,Female,70,1,3,0,0,53763.17,1075.26,5348.73,
2038,Female,75,1,1,256323.88,0,0,5126.48,7488.22,
2038,Female,75,1,2,0,23003.42,0,460.07,6240.18,
2038,Female,75,1,3,0,0,49293.05,985.86,5348.73,
2038,Female,80,1,1,197556.6,0,0,3951.13,7488.22,
2038,Female,80,1,2,0,17729.44,0,354.59,6240.18,
2038,Female,80,1,3,0,0,37991.65,759.83,5348.73,
2038,Female,85,1,1,127995.79,0,0,2559.92,7488.22,
2038,Female,85,1,2,0,11486.8,0,229.74,6240.18,
2038,Female,85,1,3,0,0,24614.57,492.29,5348.73,
2038,Female,90,1,1,69711.02,0,0,1394.22,7488.22,
2038,Female,90,1,2,0,6256.12,0,125.12,6240.18,
2038,Female,90,1,3,0,0,13405.97,268.12,5348.73,
2038,Female,95,1,1,31916.03,0,0,638.32,7488.22,
2038,Female,95,1,2,0,2864.26,0,57.29,6240.18,
2038,Female,95,1,3,0,0,6137.7,122.75,5348.73,
2039,Male,50,1,1,65764.31,0,0,1315.29,7750.31,
2039,Male,50,1,2,0,5901.92,0,118.04,6458.59,
2039,Male,50,1,3,0,0,12646.98,252.94,5535.94,
2039,Male,55,1,1,120749.26,0,0,2414.99,7750.31,
2039,Male,55,1,2,0,10836.47,0,216.73,6458.59,
2039,Male,55,1,3,0,0,23221.01,464.42,5535.94,
2039,Male,60,1,1,186371.86,0,0,3727.44,7750.31,
2039,Male,60,1,2,0,16725.68,0,334.51,6458.59,
2039,Male,60,1,3,0,0,35840.74,716.81,5535.94,
2039,Male,65,1,1,241812.0,0,0,4836.24,7750.31,
2039,Male,65,1,2,0,21701.08,0,434.02,6458.59,
2039,Male,65,1,3,0,0,46502.31,930.05,5535.94,
2039,Male,70,1,1,263740.62,0,0,5274.81,7750.31,
2039,Male,70,1,2,0,23669.03,0,473.38,6458.59,
2039,Male,70,1,3,0,0,50719.35,1014.39,5535.94,
2039,Male,75,1,1,241812.0,0,0,4836.24,7750.31,
2039,Male,75,1,2,0,21701.08,0,434.02,6458.59,
2039,Male,75,1,3,0,0,46502.31,930.05,5535.94,
2039,Male,80,1,1,186371.86,0,0,3727.44,7750.31,
2039,Male,80,1,2,0,16725.68,0,334.51,6458.59,
2039,Male,80,1,3,0,0,35840.74,716.81,5535.94,
2039,Male,85,1,1,120749.26,0,0,2414.99,7750.31,
2039,Male,85,1,2,0,10836.47,0,216.73,6458.59,
2039,Male,85,1,3,0,0,23221.01,464.42,5535.94,
2039,Male,90,1,1,65764.31,0,0,1315.29,7750.31,
2039,Male,90,1,2,0,5901.92,0,118.04,6458.59,
2039,Male,90,1,3,0,0,12646.98,252.94,5535.94,
2039,Male,95,1,1,30109.09,0,0,602.18,7750.31,
2039,Male,95,1,2,0,2702.1,0,54.04,6458.59,
2039,Male,95,1,3,0,0,5790.21,115.8,5535.94,
2039,Female,50,1,1,71244.67,0,0,1424.89,7750.31,
2039,Female,50,1,2,0,6393.75,0,127.88,6458.59,
2039,Female,50,1,3,0,0,13700.9,274.02,5535.94,
2039,Female,55,1,1,130811.69,0,0,2616.23,7750.31,
2039,Female,55,1,2,0,11739.51,0,234.79,6458.59,
2039,Female,55,1,3,0,0,25156.09,503.12,5535.94,
2039,Female,60,1,1,201902.84,0,0,4038.06,7750.31,
2039,Female,60,1,2,0,18119.49,0,362.39,6458.59,
2039,Female,60,1,3,0,0,38827.47,776.55,5535.94,
2039,Female,65,1,1,261963.0,0,0,5239.26,7750.31,
2039,Female,65,1,2,0,23509.5,0,470.19,6458.59,
2039,Female,65,1,3,0,0,50377.5,1007.55,5535.94,
2039,Female,70,1,1,285719.01,0,0,5714.38,7750.31,
2039,Female,70,1,2,0,25641.45,0,512.83,6458.59,
2039,Female,70,1,3,0,0,54945.96,1098.92,5535.94,
2039,Female,75,1,1,261963.0,0,0,5239.26,7750.31,
2039,Female,75,1,2,0,23509.5,0,470.19,6458.59,
2039,Female,75,1,3,0,0,50377.5,1007.55,5535.94,
2039,Female,80,1,1,201902.84,0,0,4038.06,7750.31,
