year,gender,age_grp,pension_class,pension_type,retired,disabled,widowed,deceased,avg_pension,pension_index
2032,Male,90,1,1,59640.09,0,0,1192.8,6412.29,
2032,Male,90,1,2,0,5352.32,0,107.05,5343.57,
2032,Male,90,1,3,0,0,11469.25,229.38,4580.21,
2032,Male,95,1,1,27305.22,0,0,546.1,6412.29,
2032,Male,95,1,2,0,2450.47,0,49.01,5343.57,
2032,Male,95,1,3,0,0,5251.0,105.02,4580.21,
2032,Female,50,1,1,64610.1,0,0,1292.2,6412.29,
2032,Female,50,1,2,0,5798.34,0,115.97,5343.57,
2032,Female,50,1,3,0,0,12425.02,248.5,4580.21,
2032,Female,55,1,1,118630.02,0,0,2372.6,6412.29,
2032,Female,55,1,2,0,10646.28,0,212.93,5343.57,
2032,Female,55,1,3,0,0,22813.47,456.27,4580.21,
2032,Female,60,1,1,183100.9,0,0,3662.02,6412.29,
2032,Female,60,1,2,0,16432.13,0,328.64,5343.57,
2032,Female,60,1,3,0,0,35211.71,704.23,4580.21,
2032,Female,65,1,1,237568.03,0,0,4751.36,6412.29,
2032,Female,65,1,2,0,21320.21,0,426.4,5343.57,
2032,Female,65,1,3,0,0,45686.16,913.72,4580.21,
2032,Female,70,1,1,259111.78,0,0,5182.24,6412.29,
2032,Female,70,1,2,0,23253.62,0,465.07,5343.57,
2032,Female,70,1,3,0,0,49829.19,996.58,4580.21,
2032,Female,75,1,1,237568.03,0,0,4751.36,6412.29,
2032,Female,75,1,2,0,21320.21,0,426.4,5343.57,
2032,Female,75,1,3,0,0,45686.16,913.72,4580.21,
2032,Female,80,1,1,183100.9,0,0,3662.02,6412.29,
2032,Female,80,1,2,0,16432.13,0,328.64,5343.57,
2032,Female,80,1,3,0,0,35211.71,704.23,4580.21,
2032,Female,85,1,1,118630.02,0,0,2372.6,6412.29,
2032,Female,85,1,2,0,10646.28,0,212.93,5343.57,
2032,Female,85,1,3,0,0,22813.47,456.27,4580.21,
2032,Female,90,1,1,64610.1,0,0,1292.2,6412.29,
2032,Female,90,1,2,0,5798.34,0,115.97,5343.57,
2032,Female,90,1,3,0,0,12425.02,248.5,4580.21,
2032,Female,95,1,1,29580.66,0,0,591.61,6412.29,
2032,Female,95,1,2,0,2654.67,0,53.09,5343.57,
2032,Female,95,1,3,0,0,5688.59,113.77,4580.21,
2033,Male,50,1,1,61429.29,0,0,1228.59,6636.72,
2033,Male,50,1,2,0,5512.89,0,110.26,5530.6,
2033,Male,50,1,3,0,0,11813.33,236.27,4740.51,
2033,Male,55,1,1,112789.77,0,0,2255.8,6636.72,
2033,Male,55,1,2,0,10122.16,0,202.44,5530.6,
2033,Male,55,1,3,0,0,21690.34,433.81,4740.51,
2033,Male,60,1,1,174086.7,0,0,3481.73,6636.72,
2033,Male,60,1,2,0,15623.17,0,312.46,5530.6,
2033,Male,60,1,3,0,0,33478.21,669.56,4740.51,
2033,Male,65,1,1,225872.37,0,0,4517.45,6636.72,
2033,Male,65,1,2,0,20270.6,0,405.41,5530.6,
2033,Male,65,1,3,0,0,43436.99,868.74,4740.51,
2033,Male,70,1,1,246355.51,0,0,4927.11,6636.72,
2033,Male,70,1,2,0,22108.83,0,442.18,5530.6,
2033,Male,70,1,3,0,0,47376.06,947.52,4740.51,
2033,Male,75,1,1,225872.37,0,0,4517.45,6636.72,
2033,Male,75,1,2,0,20270.6,0,405.41,5530.6,
2033,Male,75,1,3,0,0,43436.99,868.74,4740.51,
2033,Male,80,1,1,174086.7,0,0,3481.73,6636.72,
2033,Male,80,1,2,0,15623.17,0,312.46,5530.6,
2033,Male,80,1,3,0,0,33478.21,669.56,4740.51,
2033,Male,85,1,1,112789.77,0,0,2255.8,6636.72,
2033,Male,85,1,2,0,10122.16,0,202.44,5530.6,
2033,Male,85,1,3,0,0,21690.34,433.81,4740.51,
2033,Male,90,1,1,61429.29,0,0,1228.59,6636.72,
2033,Male,90,1,2,0,5512.89,0,110.26,5530.6,
2033,Male,90,1,3,0,0,11813.33,236.27,4740.51,
2033,Male,95,1,1,28124.38,0,0,562.49,6636.72,
2033,Male,95,1,2,0,2523.98,0,50.48,5530.6,
2033,Male,95,1,3,0,0,5408.53,108.17,4740.51,
2033,Female,50,1,1,66548.4,0,0,1330.97,6636.72,
2033,Female,50,1,2,0,5972.29,0,119.45,5530.6,
2033,Female,50,1,3,0,0,12797.77,255.96,4740.51,
2033,Female,55,1,1,122188.92,0,0,2443.78,6636.72,
2033,Female,55,1,2,0,10965.67,0,219.31,5530.6,
2033,Female,55,1,3,0,0,23497.87,469.96,4740.51,
2033,Female,60,1,1,188593.92,0,0,3771.88,6636.72,
2033,Female,60,1,2,0,16925.1,0,338.5,5530.6,
2033,Female,60,1,3,0,0,36268.06,725.36,4740.51,
2033,Female,65,1,1,244695.07,0,0,4893.9,6636.72,
2033,Female,65,1,2,0,21959.81,0,439.2,5530.6,
2033,Female,65,1,3,0,0,47056.74,941.13,4740.51,
2033,Female,70,1,1,266885.14,0,0,5337.7,6636.72,
2033,Female,70,1,2,0,23951.23,0,479.02,5530.6,
2033,Female,70,1,3,0,0,51324.07,1026.48,4740.51,
2033,Female,75,1,1,244695.07,0,0,4893.9,6636.72,
2033,Female,75,1,2,0,21959.81,0,439.2,5530.6,
2033,Female,75,1,3,0,0,47056.74,941.13,4740.51,
2033,Female,80,1,1,188593.92,0,0,3771.88,6636.72,
2033,Female,80,1,2,0,16925.1,0,338.5,5530.6,
2033,Female,80,1,3,0,0,36268.06,725.36,4740.51,
2033,Female,85,1,1,122188.92,0,0,2443.78,6636.72,
2033,Female,85,1,2,0,10965.67,0,219.31,5530.6,
2033,Female,85,1,3,0,0,23497.87,469.96,4740.51,
2033,Female,90,1,1,66548.4,0,0,1330.97,6636.72,
2033,Female,90,1,2,0,5972.29,0,119.45,5530.6,
2033,Female,90,1,3,0,0,12797.77,255.96,4740.51,
2033,Female,95,1,1,30468.08,0,0,609.36,6636.72,
2033,Female,95,1,2,0,2734.31,0,54.69,5530.6,
2033,Female,95,1,3,0,0,5859.25,117.18,4740.51,
2034,Male,50,1,1,63272.17,0,0,1265.44,6869.0,
2034,Male,50,1,2,0,5678.27,0,113.57,5724.17,
2034,Male,50,1,3,0,0,12167.72,243.35,4906.43,
2034,Male,55,1,1,116173.47,0,0,2323.47,6869.0,
2034,Male,55,1,2,0,10425.82,0,208.52,5724.17,
2034,Male,55,1,3,0,0,22341.05,446.82,4906.43,
2034,Male,60,1,1,179309.3,0,0,3586.19,6869.0,
2034,Male,60,1,2,0,16091.86,0,321.84,5724.17,
2034,Male,60,1,3,0,0,34482.56,689.65,4906.43,
2034,Male,65,1,1,232648.54,0,0,4652.97,6869.0,
2034,Male,65,1,2,0,20878.72,0,417.57,5724.17,
2034,Male,65,1,3,0,0,44740.1,894.8,4906.43,
2034,Male,70,1,1,253746.18,0,0,5074.92,6869.0,
2034,Male,70,1,2,0,22772.09,0,455.44,5724.17,
2034,Male,70,1,3,0,0,48797.34,975.95,4906.43,
2034,Male,75,1,1,232648.54,0,0,4652.97,6869.0,
2034,Male,75,1,2,0,20878.72,0,417.57,5724.17,
2034,Male,75,1,3,0,0,44740.1,894.8,4906.43,
2034,Male,80,1,1,179309.3,0,0,3586.19,6869.0,
2034,Male,80,1,2,0,16091.86,0,321.84,5724.17,
2034,Male,80,1,3,0,0,34482.56,689.65,4906.43,
2034,Male,85,1,1,116173.47,0,0,2323.47,6869.0,
2034,Male,85,1,2,0,10425.82,0,208.52,5724.17,
2034,Male,85,1,3,0,0,22341.05,446.82,4906.43,
2034,Male,90,1,1,63272.17,0,0,1265.44,6869.0,
2034,Male,90,1,2,0,5678.27,0,113.57,5724.17,
2034,Male,90,1,3,0,0,12167.72,243.35,4906.43,
2034,Male,95,1,1,28968.11,0,0,579.36,6869.0,
2034,Male,95,1,2,0,2599.7,0,51.99,5724.17,
2034,Male,95,1,3,0,0,5570.79,111.42,4906.43,
2034,Female,50,1,1,68544.85,0,0,1370.9,6869.0,
2034,Female,50,1,2,0,6151.46,0,123.03,5724.17,
2034,Female,50,1,3,0,0,13181.7,263.63,4906.43,
2034,Female,55,1,1,125854.59,0,0,2517.09,6869.0,
2034,Female,55,1,2,0,11294.64,0,225.89,5724.17,
2034,Female,55,1,3,0,0,24202.81,484.06,4906.43,
2034,Female,60,1,1,194251.74,0,0,3885.03,6869.0,
2034,Female,60,1,2,0,17432.85,0,348.66,5724.17,
2034,Female,60,1,3,0,0,37356.1,747.12,4906.43,
2034,Female,65,1,1,252035.92,0,0,5040.72,6869.0,
2034,Female,65,1,2,0,22618.61,0,452.37,5724.17,
2034,Female,65,1,3,0,0,48468.45,969.37,4906.43,
2034,Female,70,1,1,274891.69,0,0,5497.83,6869.0,
2034,Female,70,1,2,0,24669.77,0,493.4,5724.17,
2034,Female,70,1,3,0,0,52863.79,1057.28,4906.43,
2034,Female,75,1,1,252035.92,0,0,5040.72,6869.0,
2034,Female,75,1,2,0,22618.61,0,452.37,5724.17,
2034,Female,75,1,3,0,0,48468.45,969.37,4906.43,
2034,Female,80,1,1,194251.74,0,0,3885.03,6869.0,
2034,Female,80,1,2,0,17432.85,0,348.66,5724.17,
2034,Female,80,1,3,0,0,37356.1,747.12,4906.43,
2034,Female,85,1,1,125854.59,0,0,2517.09,6869.0,
2034,Female,85,1,2,0,11294.64,0,225.89,5724.17,
2034,Female,85,1,3,0,0,24202.81,484.06,4906.43,
2034,Female,90,1,1,68544.85,0,0,1370.9,6869.0,
2034,Female,90,1,2,0,6151.46,0,123.03,5724.17,
2034,Female,90,1,3,0,0,13181.7,263.63,4906.43,
2034,Female,95,1,1,31382.12,0,0,627.64,6869.0,
2034,Female,95,1,2,0,2816.34,0,56.33,5724.17,
2034,Female,95,1,3,0,0,6035.02,120.7,4906.43,
2035,Male,50,1,1,65170.33,0,0,1303.41,7109.42,
2035,Male,50,1,2,0,5848.62,0,116.97,5924.51,
2035,Male,50,1,3,0,0,12532.76,250.66,5078.16,
2035,Male,55,1,1,119658.67,0,0,2393.17,7109.42,
2035,Male,55,1,2,0,10738.6,0,214.77,5924.51,
2035,Male,55,1,3,0,0,23011.28,460.23,5078.16,
2035,Male,60,1,1,184688.58,0,0,3693.77,7109.42,
2035,Male,60,1,2,0,16574.62,0,331.49,5924.51,
2035,Male,60,1,3,0,0,35517.03,710.34,5078.16,
2035,Male,65,1,1,239628.0,0,0,4792.56,7109.42,
2035,Male,65,1,2,0,21505.08,0,430.1,5924.51,
2035,Male,65,1,3,0,0,46082.31,921.65,5078.16,
2035,Male,70,1,1,261358.56,0,0,5227.17,7109.42,
2035,Male,70,1,2,0,23455.26,0,469.11,5924.51,
2035,Male,70,1,3,0,0,50261.26,1005.23,5078.16,
2035,Male,75,1,1,239628.0,0,0,4792.56,7109.42,
2035,Male,75,1,2,0,21505.08,0,430.1,5924.51,
2035,Male,75,1,3,0,0,46082.31,921.65,5078.16,
2035,Male,80,1,1,184688.58,0,0,3693.77,7109.42,
2035,Male,80,1,2,0,16574.62,0,331.49,5924.51,
2035,Male,80,1,3,0,0,35517.03,710.34,5078.16,
2035,Male,85,1,1,119658.67,0,0,2393.17,7109.42,
2035,Male,85,1,2,0,10738.6,0,214.77,5924.51,
2035,Male,85,1,3,0,0,23011.28,460.23,5078.16,
2035,Male,90,1,1,65170.33,0,0,1303.41,7109.42,
2035,Male,90,1,2,0,5848.62,0,116.97,5924.51,
2035,Male,90,1,3,0,0,12532.76,250.66,5078.16,
2035,Male,95,1,1,29837.15,0,0,596.74,7109.42,
2035,Male,95,1,2,0,2677.69,0,53.55,5924.51,
2035,Male,95,1,3,0,0,5737.91,114.76,5078.16,
2035,Female,50,1,1,70601.2,0,0,1412.02,7109.42,
2035,Female,50,1,2,0,6336.0,0,126.72,5924.51,
2035,Female,50,1,3,0,0,13577.15,271.54,5078.16,
2035,Female,55,1,1,129630.23,0,0,2592.6,7109.42,
2035,Female,55,1,2,0,11633.48,0,232.67,5924.51,
2035,Female,55,1,3,0,0,24928.89,498.58,5078.16,
2035,Female,60,1,1,200079.29,0,0,4001.59,7109.42,
2035,Female,60,1,2,0,17955.83,0,359.12,5924.51,
2035,Female,60,1,3,0,0,38476.79,769.54,5078.16,
2035,Female,65,1,1,259597.0,0,0,5191.94,7109.42,
2035,Female,65,1,2,0,23297.17,0,465.94,5924.51,
2035,Female,65,1,3,0,0,49922.5,998.45,5078.16,
2035,Female,70,1,1,283138.44,0,0,5662.77,7109.42,
2035,Female,70,1,2,0,25409.86,0,508.2,5924.51,
2035,Female,70,1,3,0,0,54449.7,1088.99,5078.16,
2035,Female,75,1,1,259597.0,0,0,5191.94,7109.42,
2035,Female,75,1,2,0,23297.17,0,465.94,5924.51,
2035,Female,75,1,3,0,0,49922.5,998.45,5078.16,
2035,Female,80,1,1,200079.29,0,0,4001.59,7109.42,
2035,Female,80,1,2,0,17955.83,0,359.12,5924.51,
2035,Female,80,1,3,0,0,38476.79,769.54,5078.16,
2035,Female,85,1,1,129630.23,0,0,2592.6,7109.42,
2035,Female,85,1,2,0,11633.48,0,232.67,5924.51,
2035,Female,85,1,3,0,0,24928.89,498.58,5078.16,
2035,Female,90,1,1,70601.2,0,0,1412.02,7109.42,
2035,Female,90,1,2,0,6336.0,0,126.72,5924.51,
2035,Female,90,1,3,0,0,13577.15,271.54,5078.16,
2035,Female,95,1,1,32323.58,0,0,646.47,7109.42,
2035,Female,95,1,2,0,2900.83,0,58.02,5924.51,
2035,Female,95,1,3,0,0,6216.07,124.32,5078.16,
2036,Male,50,1,1,67125.44,0,0,1342.51,7358.25,
2036,Male,50,1,2,0,6024.08,0,120.48,6131.87,
2036,Male,50,1,3,0,0,12908.74,258.17,5255.89,
2036,Male,55,1,1,123248.43,0,0,2464.97,7358.25,
2036,Male,55,1,2,0,11060.76,0,221.22,6131.87,
2036,Male,55,1,3,0,0,23701.62,474.03,5255.89,
2036,Male,60,1,1,190229.24,0,0,3804.58,7358.25,
2036,Male,60,1,2,0,17071.85,0,341.44,6131.87,
2036,Male,60,1,3,0,0,36582.55,731.65,5255.89,
2036,Male,65,1,1,246816.84,0,0,4936.34,7358.25,
2036,Male,65,1,2,0,22150.23,0,443.0,6131.87,
2036,Male,65,1,3,0,0,47464.78,949.3,5255.89,
2036,Male,70,1,1,269199.32,0,0,5383.99,7358.25,
2036,Male,70,1,2,0,24158.91,0,483.18,6131.87,
2036,Male,70,1,3,0,0,51769.1,1035.38,5255.89,
2036,Male,75,1,1,246816.84,0,0,4936.34,7358.25,
2036,Male,75,1,2,0,22150.23,0,443.0,6131.87,
2036,Male,75,1,3,0,0,47464.78,949.3,5255.89,
2036,Male,80,1,1,190229.24,0,0,3804.58,7358.25,
2036,Male,80,1,2,0,17071.85,0,341.44,6131.87,
2036,Male,80,1,3,0,0,36582.55,731.65,5255.89,
2036,Male,85,1,1,123248.43,0,0,2464.97,7358.25,
2036,Male,85,1,2,0,11060.76,0,221.22,6131.87,
2036,Male,85,1,3,0,0,23701.62,474.03,5255.89,
2036,Male,90,1,1,67125.44,0,0,1342.51,7358.25,
2036,Male,90,1,2,0,6024.08,0,120.48,6131.87,
2036,Male,90,1,3,0,0,12908.74,258.17,5255.89,
2036,Male,95,1,1,30732.27,0,0,614.65,7358.25,
2036,Male,95,1,2,0,2758.02,0,55.16,6131.87,
2036,Male,95,1,3,0,0,5910.05,118.2,5255.89,
2036,Female,50,1,1,72719.23,0,0,1454.38,7358.25,
2036,Female,50,1,2,0,6526.08,0,130.52,6131.87,
2036,Female,50,1,3,0,0,13984.47,279.69,5255.89,
2036,Female,55,1,1,133519.13,0,0,2670.38,7358.25,
2036,Female,55,1,2,0,11982.49,0,239.65,6131.87,
2036,Female,55,1,3,0,0,25676.76,513.54,5255.89,
2036,Female,60,1,1,206081.67,0,0,4121.63,7358.25,
2036,Female,60,1,2,0,18494.51,0,369.89,6131.87,
2036,Female,60,1,3,0,0,39631.09,792.62,5255.89,
2036,Female,65,1,1,267384.91,0,0,5347.7,7358.25,
2036,Female,65,1,2,0,23996.08,0,479.92,6131.87,
2036,Female,65,1,3,0,0,51420.17,1028.4,5255.89,
2036,Female,70,1,1,291632.6,0,0,5832.65,7358.25,
2036,Female,70,1,2,0,26172.16,0,523.44,6131.87,
2036,Female,70,1,3,0,0,56083.19,1121.66,5255.89,
2036,Female,75,1,1,267384.91,0,0,5347.7,7358.25,
2036,Female,75,1,2,0,23996.08,0,479.92,6131.87,
2036,Female,75,1,3,0,0,51420.17,1028.4,5255.89,
2036,Female,80,1,1,206081.67,0,0,4121.63,7358.25,
2036,Female,80,1,2,0,18494.51,0,369.89,6131.87,
2036,Female,80,1,3,0,0,39631.09,792.62,5255.89,
2036,Female,85,1,1,133519.13,0,0,2670.38,7358.25,
2036,Female,85,1,2,0,11982.49,0,239.65,6131.87,
2036,Female,85,1,3,0,0,25676.76,513.54,5255.89,
2036,Female,90,1,1,72719.23,0,0,1454.38,7358.25,
2036,Female,90,1,2,0,6526.08,0,130.52,6131.87,
2036,Female,90,1,3,0,0,13984.47,279.69,5255.89,
2036,Female,95,1,1,33293.29,0,0,665.87,7358.25,
2036,Female,95,1,2,0,2987.86,0,59.76,6131.87,
2036,Female,95,1,3,0,0,6402.56,128.05,5255.89,
2037,Male,50,1,1,69139.21,0,0,1382.78,7615.79,
2037,Male,50,1,2,0,6204.8,0,124.1,6346.49,
2037,Male,50,1,3,0,0,13296.0,265.92,5439.85,
2037,Male,55,1,1,126945.88,0,0,2538.92,7615.79,
2037,Male,55,1,2,0,11392.58,0,227.85,6346.49,
2037,Male,55,1,3,0,0,24412.67,488.25,5439.85,
2037,Male,60,1,1,195936.11,0,0,3918.72,7615.79,
2037,Male,60,1,2,0,17584.01,0,351.68,6346.49,
2037,Male,60,1,3,0,0,37680.02,753.6,5439.85,
2037,Male,65,1,1,254221.34,0,0,5084.43,7615.79,
2037,Male,65,1,2,0,22814.74,0,456.29,6346.49,
2037,Male,65,1,3,0,0,48888.72,977.77,5439.85,
2037,Male,70,1,1,277275.3,0,0,5545.51,7615.79,
2037,Male,70,1,2,0,24883.68,0,497.67,6346.49,
2037,Male,70,1,3,0,0,53322.17,1066.44,5439.85,
2037,Male,75,1,1,254221.34,0,0,5084.43,7615.79,
2037,Male,75,1,2,0,22814.74,0,456.29,6346.49,
2037,Male,75,1,3,0,0,48888.72,977.77,5439.85,
2037,Male,80,1,1,195936.11,0,0,3918.72,7615.79,
2037,Male,80,1,2,0,17584.01,0,351.68,6346.49,
2037,Male,80,1,3,0,0,37680.02,753.6,5439.85,
2037,Male,85,1,1,126945.88,0,0,2538.92,7615.79,
2037,Male,85,1,2,0,11392.58,0,227.85,6346.49,
2037,Male,85,1,3,0,0,24412.67,488.25,5439.85,
2037,Male,90,1,1,69139.21,0,0,1382.78,7615.79,
2037,Male,90,1,2,0,6204.8,0,124.1,6346.49,
2037,Male,90,1,3,0,0,13296.0,265.92,5439.85,
2037,Male,95,1,1,31654.24,0,0,633.08,7615.79,
2037,Male,95,1,2,0,2840.76,0,56.82,6346.49,
2037,Male,95,1,3,0,0,6087.35,121.75,5439.85,
2037,Female,50,1,1,74900.81,0,0,1498.02,7615.79,
2037,Female,50,1,2,0,6721.87,0,134.44,6346.49,
2037,Female,50,1,3,0,0,14404.0,288.08,5439.85,
2037,Female,55,1,1,137524.71,0,0,2750.49,7615.79,
2037,Female,55,1,2,0,12341.96,0,246.84,6346.49,
2037,Female,55,1,3,0,0,26447.06,528.94,5439.85,
2037,Female,60,1,1,212264.12,0,0,4245.28,7615.79,
2037,Female,60,1,2,0,19049.34,0,380.99,6346.49,
2037,Female,60,1,3,0,0,40820.02,816.4,5439.85,
2037,Female,65,1,1,275406.45,0,0,5508.13,7615.79,
2037,Female,65,1,2,0,24715.96,0,494.32,6346.49,
2037,Female,65,1,3,0,0,52962.78,1059.26,5439.85,
2037,Female,70,1,1,300381.57,0,0,6007.63,7615.79,
2037,Female,70,1,2,0,26957.32,0,539.15,6346.49,
2037,Female,70,1,3,0,0,57765.69,1155.31,5439.85,
2037,Female,75,1,1,275406.45,0,0,5508.13,7615.79,
2037,Female,75,1,2,0,24715.96,0,494.32,6346.49,
2037,Female,75,1,3,0,0,52962.78,1059.26,5439.85,
2037,Female,80,1,1,212264.12,0,0,4245.28,7615.79,
2037,Female,80,1,2,0,19049.34,0,380.99,6346.49,
2037,Female,80,1,3,0,0,40820.02,816.4,5439.85,
2037,Female,85,1,1,137524.71,0,0,2750.49,7615.79,
2037,Female,85,1,2,0,12341.96,0,246.84,6346.49,
2037,Female,85,1,3,0,0,26447.06,528.94,5439.85,
2037,Female,90,1,1,74900.81,0,0,1498.02,7615.79,
2037,Female,90,1,2,0,6721.87,0,134.44,6346.49,
2037,Female,90,1,3,0,0,14404.0,288.08,5439.85,
2037,Female,95,1,1,34292.09,0,0,685.84,7615.79,
2037,Female,95,1,2,0,3077.5,0,61.55,6346.49,
2037,Female,95,1,3,0,0,6594.63,131.89,5439.85,
2038,Male,50,1,1,71213.38,0,0,1424.27,7882.34,
2038,Male,50,1,2,0,6390.94,0,127.82,6568.62,
2038,Male,50,1,3,0,0,13694.88,273.9,5630.24,
2038,Male,55,1,1,130754.26,0,0,2615.09,7882.34,
2038,Male,55,1,2,0,11734.36,0,234.69,6568.62,
2038,Male,55,1,3,0,0,25145.05,502.9,5630.24,
2038,Male,60,1,1,201814.2,0,0,4036.28,7882.34,
2038,Male,60,1,2,0,18111.53,0,362.23,6568.62,
2038,Male,60,1,3,0,0,38810.42,776.21,5630.24,
2038,Male,65,1,1,261847.98,0,0,5236.96,7882.34,
2038,Male,65,1,2,0,23499.18,0,469.98,6568.62,
2038,Male,65,1,3,0,0,50355.38,1007.11,5630.24,
2038,Male,70,1,1,285593.56,0,0,5711.87,7882.34,
2038,Male,70,1,2,0,25630.19,0,512.6,6568.62,
2038,Male,70,1,3,0,0,54921.84,1098.44,5630.24,
2038,Male,75,1,1,261847.98,0,0,5236.96,7882.34,
2038,Male,75,1,2,0,23499.18,0,469.98,6568.62,
2038,Male,75,1,3,0,0,50355.38,1007.11,5630.24,
2038,Male,80,1,1,201814.2,0,0,4036.28,7882.34,
2038,Male,80,1,2,0,18111.53,0,362.23,6568.62,
2038,Male,80,1,3,0,0,38810.42,776.21,5630.24,
2038,Male,85,1,1,130754.26,0,0,2615.09,7882.34,
2038,Male,85,1,2,0,11734.36,0,234.69,6568.62,
2038,Male,85,1,3,0,0,25145.05,502.9,5630.24,
2038,Male,90,1,1,71213.38,0,0,1424.27,7882.34,
2038,Male,90,1,2,0,6390.94,0,127.82,6568.62,
2038,Male,90,1,3,0,0,13694.88,273.9,5630.24,
2038,Male,95,1,1,32603.86,0,0,652.08,7882.34,
2038,Male,95,1,2,0,2925.99,0,58.52,6568.62,
2038,Male,95,1,3,0,0,6269.97,125.4,5630.24,
2038,Female,50,1,1,77147.83,0,0,1542.96,7882.34,
2038,Female,50,1,2,0,6923.52,0,138.47,6568.62,
2038,Female,50,1,3,0,0,14836.12,296.72,5630.24,
2038,Female,55,1,1,141650.45,0,0,2833.01,7882.34,
2038,Female,55,1,2,0,12712.22,0,254.24,6568.62,
2038,Female,55,1,3,0,0,27240.47,544.81,5630.24,
2038,Female,60,1,1,218632.05,0,0,4372.64,7882.34,
2038,Female,60,1,2,0,19620.82,0,392.42,6568.62,
2038,Female,60,1,3,0,0,42044.62,840.89,5630.24,
2038,Female,65,1,1,283668.65,0,0,5673.37,7882.34,
2038,Female,65,1,2,0,25457.44,0,509.15,6568.62,
2038,Female,65,1,3,0,0,54551.66,1091.03,5630.24,
2038,Female,70,1,1,309393.02,0,0,6187.86,7882.34,
2038,Female,70,1,2,0,27766.04,0,555.32,6568.62,
2038,Female,70,1,3,0,0,59498.66,1189.97,5630.24,
2038,Female,75,1,1,283668.65,0,0,5673.37,7882.34,
2038,Female,75,1,2,0,25457.44,0,509.15,6568.62,
2038,Female,75,1,3,0,0,54551.66,1091.03,5630.24,
2038,Female,80,1,1,218632.05,0,0,4372.64,7882.34,
2038,Female,80,1,2,0,19620.82,0,392.42,6568.62,
2038,Female,80,1,3,0,0,42044.62,840.89,5630.24,
2038,Female,85,1,1,141650.45,0,0,2833.01,7882.34,
2038,Female,85,1,2,0,12712.22,0,254.24,6568.62,
2038,Female,85,1,3,0,0,27240.47,544.81,5630.24,
2038,Female,90,1,1,77147.83,0,0,1542.96,7882.34,
2038,Female,90,1,2,0,6923.52,0,138.47,6568.62,
2038,Female,90,1,3,0,0,14836.12,296.72,5630.24,
2038,Female,95,1,1,35320.85,0,0,706.42,7882.34,
2038,Female,95,1,2,0,3169.82,0,63.4,6568.62,
2038,Female,95,1,3,0,0,6792.47,135.85,5630.24,
2039,Male,50,1,1,73349.79,0,0,1467.0,8158.22,
2039,Male,50,1,2,0,6582.67,0,131.65,6798.52,
2039,Male,50,1,3,0,0,14105.73,282.11,5827.3,
2039,Male,55,1,1,134676.89,0,0,2693.54,8158.22,
2039,Male,55,1,2,0,12086.39,0,241.73,6798.52,
2039,Male,55,1,3,0,0,25899.4,517.99,5827.3,
2039,Male,60,1,1,207868.62,0,0,4157.37,8158.22,
2039,Male,60,1,2,0,18654.88,0,373.1,6798.52,
2039,Male,60,1,3,0,0,39974.73,799.49,5827.3,
2039,Male,65,1,1,269703.42,0,0,5394.07,8158.22,
2039,Male,65,1,2,0,24204.15,0,484.08,6798.52,
2039,Male,65,1,3,0,0,51866.04,1037.32,5827.3,
2039,Male,70,1,1,294161.36,0,0,5883.23,8158.22,
2039,Male,70,1,2,0,26399.1,0,527.98,6798.52,
2039,Male,70,1,3,0,0,56569.49,1131.39,5827.3,
2039,Male,75,1,1,269703.42,0,0,5394.07,8158.22,
2039,Male,75,1,2,0,24204.15,0,484.08,6798.52,
2039,Male,75,1,3,0,0,51866.04,1037.32,5827.3,
2039,Male,80,1,1,207868.62,0,0,4157.37,8158.22,
2039,Male,80,1,2,0,18654.88,0,373.1,6798.52,
2039,Male,80,1,3,0,0,39974.73,799.49,5827.3,
2039,Male,85,1,1,134676.89,0,0,2693.54,8158.22,
2039,Male,85,1,2,0,12086.39,0,241.73,6798.52,
2039,Male,85,1,3,0,0,25899.4,517.99,5827.3,
2039,Male,90,1,1,73349.79,0,0,1467.0,8158.22,
2039,Male,90,1,2,0,6582.67,0,131.65,6798.52,
2039,Male,90,1,3,0,0,14105.73,282.11,5827.3,
2039,Male,95,1,1,33581.98,0,0,671.64,8158.22,
2039,Male,95,1,2,0,3013.77,0,60.28,6798.52,
2039,Male,95,1,3,0,0,6458.07,129.16,5827.3,
2039,Female,50,1,1,79462.27,0,0,1589.25,8158.22,
2039,Female,50,1,2,0,7131.23,0,142.62,6798.52,
2039,Female,50,1,3,0,0,15281.21,305.62,5827.3,
2039,Female,55,1,1,145899.96,0,0,2918.0,8158.22,
2039,Female,55,1,2,0,13093.59,0,261.87,6798.52,
2039,Female,55,1,3,0,0,28057.68,561.15,5827.3,
2039,Female,60,1,1,225191.01,0,0,4503.82,8158.22,
2039,Female,60,1,2,0,20209.45,0,404.19,6798.52,
2039,Female,60,1,3,0,0,43305.96,866.12,5827.3,
2039,Female,65,1,1,292178.71,0,0,5843.57,8158.22,
2039,Female,65,1,2,0,26221.17,0,524.42,6798.52,
2039,Female,65,1,3,0,0,56188.21,1123.76,5827.3,
2039,Female,70,1,1,318674.81,0,0,6373.5,8158.22,
2039,Female,70,1,2,0,28599.02,0,571.98,6798.52,
2039,Female,70,1,3,0,0,61283.62,1225.67,5827.3,
2039,Female,75,1,1,292178.71,0,0,5843.57,8158.22,
2039,Female,75,1,2,0,26221.17,0,524.42,6798.52,
2039,Female,75,1,3,0,0,56188.21,1123.76,5827.3,
2039,Female,80,1,1,225191.01,0,0,4503.82,8158.22,
